time_s,heat_balance,moisture_balance,heat_quadrature_check,moisture_quadrature_check
6.300000000000000000e+02,3.841065532158091594e-12,3.523613195234995786e-13,4.872621580792159275e-17,2.995652902308080256e-18
6.310000000000000000e+02,3.854631322228991459e-12,3.523782367916428943e-13,4.874779619746066756e-17,3.004995177461620311e-18
6.320000000000000000e+02,3.865823099037483625e-12,3.523613195234995786e-13,4.875396202304326301e-17,3.014337452615160365e-18
6.330000000000000000e+02,3.876474756426485991e-12,3.523444022553562125e-13,4.886494688352992554e-17,3.014337452615160365e-18
6.340000000000000000e+02,3.892678339011171918e-12,3.523528608894278955e-13,4.891427348819066445e-17,3.016413513760391146e-18
6.350000000000000000e+02,3.911356422192123660e-12,3.523528608894278955e-13,4.904992165100770260e-17,3.016413513760391146e-18
6.360000000000000000e+02,3.929230606702206430e-12,3.523444022553562125e-13,4.914857486032918040e-17,3.016413513760391146e-18
6.370000000000000000e+02,3.944429315948307152e-12,3.523444022553562125e-13,4.939520788363288109e-17,3.024717758341316196e-18
6.380000000000000000e+02,3.956939989013692753e-12,3.523528608894278955e-13,4.957093391273677422e-17,3.033022002922240860e-18
6.390000000000000000e+02,3.968923103576320011e-12,3.523359436212845799e-13,4.962026051739750696e-17,3.033022002922240860e-18
6.400000000000000000e+02,3.980642438887569713e-12,3.523274849872128968e-13,4.987922519186639854e-17,3.033022002922240860e-18
6.410000000000000000e+02,3.992826528117914819e-12,3.523359436212845799e-13,4.995321509885750689e-17,3.041326247503165139e-18
6.420000000000000000e+02,4.004696594429951696e-12,3.523274849872128968e-13,5.000254170351824580e-17,3.041326247503165139e-18
6.430000000000000000e+02,4.015888371238443862e-12,3.523274849872128968e-13,5.010119491283972977e-17,3.051706553229320969e-18
6.440000000000000000e+02,4.026364175793194524e-12,3.523274849872128968e-13,5.019984812216120758e-17,3.051706553229320969e-18
6.450000000000000000e+02,4.036626444763495072e-12,3.523274849872128968e-13,5.030620861346092507e-17,3.051706553229320969e-18
6.460000000000000000e+02,4.044904088890090548e-12,3.523444022553562125e-13,5.045418842744314178e-17,3.051706553229320969e-18
6.470000000000000000e+02,4.052302468845423464e-12,3.523190263531412137e-13,5.052817833443425630e-17,3.055858675519782916e-18
6.480000000000000000e+02,4.059298899465323105e-12,3.523613195234995786e-13,5.068848979958165774e-17,3.066238981245938746e-18
6.490000000000000000e+02,4.066219964584828352e-12,3.523613195234995786e-13,5.088579621822461336e-17,3.074543225826863025e-18
6.500000000000000000e+02,4.073442491705908756e-12,3.523444022553562125e-13,5.089042058741155840e-17,3.082847470407787689e-18
6.510000000000000000e+02,4.079220513402773079e-12,3.523613195234995786e-13,5.101373709906341799e-17,3.082847470407787689e-18
6.520000000000000000e+02,4.084307684679360428e-12,3.523444022553562125e-13,5.111239030838488963e-17,3.082847470407787689e-18
6.530000000000000000e+02,4.089018028453979031e-12,3.523444022553562125e-13,5.112472195955008052e-17,3.082847470407787689e-18
6.540000000000000000e+02,4.093627884894737902e-12,3.523444022553562125e-13,5.112472195955008052e-17,3.091151714988711968e-18
6.550000000000000000e+02,4.098639690670931662e-12,3.523359436212845799e-13,5.122954099445415994e-17,3.091151714988711968e-18
6.560000000000000000e+02,4.102759671359130599e-12,3.523274849872128968e-13,5.136518915727118576e-17,3.099455959569636633e-18
6.570000000000000000e+02,4.106389776294769602e-12,3.523359436212845799e-13,5.141451576193192467e-17,3.099455959569636633e-18
6.580000000000000000e+02,4.109743541062297169e-12,3.523444022553562125e-13,5.161182218057488645e-17,3.107760204150561297e-18
6.590000000000000000e+02,4.113047062162896485e-12,3.523444022553562125e-13,5.161182218057488645e-17,3.107760204150561297e-18
6.600000000000000000e+02,4.114403641169985906e-12,3.523528608894278955e-13,5.161490509336618725e-17,3.116064448731485961e-18
6.610000000000000000e+02,4.182546614442791843e-12,3.635690096684604658e-13,5.168871511360019067e-17,3.120159930437724650e-18
6.620000000000000000e+02,4.207806617991476072e-12,3.635520924003171501e-13,5.179045123571296312e-17,3.123274022155570821e-18
6.630000000000000000e+02,4.218722054631857610e-12,3.635774683025321489e-13,5.185827531712147603e-17,3.128464175018648929e-18
6.640000000000000000e+02,4.206676135485568221e-12,3.635690096684604658e-13,5.194960660856363600e-17,3.134173343168034539e-18
6.650000000000000000e+02,4.193713269417819480e-12,3.635520924003171501e-13,5.206675729463288782e-17,3.140401526603728037e-18
6.660000000000000000e+02,4.176768592745927520e-12,3.635774683025321489e-13,5.213458137604141305e-17,3.146629710039421150e-18
6.670000000000000000e+02,4.165313036686056182e-12,3.635690096684604658e-13,5.227639536444104049e-17,3.155712477549807261e-18
6.680000000000000000e+02,4.149461159769876086e-12,3.635943855706754645e-13,5.232572196910177323e-17,3.159864599840269978e-18
6.690000000000000000e+02,4.138156334710792731e-12,3.635859269366038319e-13,5.245057993714927089e-17,3.159864599840269978e-18
6.700000000000000000e+02,4.120684099536143236e-12,3.635690096684604658e-13,5.264788635579223267e-17,3.159864599840269978e-18
6.710000000000000000e+02,4.109806345645959299e-12,3.635943855706754645e-13,5.280858318503855595e-17,3.159864599840269978e-18
6.720000000000000000e+02,4.094670440983519900e-12,3.635690096684604658e-13,5.295656299902077267e-17,3.164016722130731925e-18
6.730000000000000000e+02,4.076959548390956570e-12,3.636197614728905137e-13,5.313537194091595428e-17,3.168168844421194257e-18
6.740000000000000000e+02,4.066245086418292881e-12,3.635774683025321489e-13,5.330801505722855277e-17,3.172320966711656204e-18
6.750000000000000000e+02,4.052264786095226670e-12,3.635859269366038319e-13,5.338200496421965496e-17,3.172320966711656204e-18
6.760000000000000000e+02,4.031828174571751425e-12,3.635520924003171501e-13,5.350069710668456334e-17,3.172839981997964477e-18
6.770000000000000000e+02,4.018789943003608288e-12,3.635774683025321489e-13,5.358701866484086259e-17,3.174916043143195643e-18
6.780000000000000000e+02,4.007660970778778253e-12,3.635774683025321489e-13,5.366100857183197094e-17,3.179068165433657590e-18
6.790000000000000000e+02,3.991683484695273896e-12,3.635520924003171501e-13,5.372883265324048386e-17,3.187372410014582254e-18
6.800000000000000000e+02,3.970731875585773380e-12,3.635690096684604658e-13,5.387681246722270057e-17,3.187372410014582254e-18
6.810000000000000000e+02,3.956739014345975712e-12,3.635859269366038319e-13,5.390147576955307619e-17,3.208133021466893529e-18
6.820000000000000000e+02,3.945559798454215810e-12,3.635690096684604658e-13,5.397854858933547918e-17,3.208133021466893529e-18
6.830000000000000000e+02,3.930813282210478229e-12,3.636028442047471476e-13,5.422518161263917987e-17,3.216437266047817808e-18
6.840000000000000000e+02,3.910866546439562918e-12,3.635774683025321489e-13,5.427450821729992493e-17,3.216437266047817808e-18
6.850000000000000000e+02,3.893080288346606000e-12,3.635859269366038319e-13,5.431150317079547295e-17,3.216437266047817808e-18
6.860000000000000000e+02,3.879715472943423176e-12,3.635690096684604658e-13,5.438241016499528667e-17,3.224741510628742473e-18
6.870000000000000000e+02,3.867732358380795111e-12,3.635774683025321489e-13,5.461671153713380879e-17,3.226817571773973639e-18
6.880000000000000000e+02,3.853915349975249147e-12,3.635943855706754645e-13,5.462904318829898735e-17,3.235121816354898303e-18
6.890000000000000000e+02,3.834747391041737471e-12,3.635859269366038319e-13,5.472769639762047748e-17,3.239273938645360635e-18
6.900000000000000000e+02,3.814624802436569648e-12,3.635774683025321489e-13,5.485101290927231858e-17,3.243426060935822582e-18
6.910000000000000000e+02,3.798094636016844034e-12,3.635859269366038319e-13,5.497432942092417817e-17,3.251730305516747246e-18
6.920000000000000000e+02,3.784981038948308118e-12,3.635774683025321489e-13,5.514697253723676433e-17,3.255882427807209578e-18
6.930000000000000000e+02,3.773198899053397093e-12,3.635690096684604658e-13,5.519629914189750940e-17,3.260034550097671525e-18
6.940000000000000000e+02,3.759005063145881577e-12,3.635690096684604658e-13,5.541826886287084063e-17,3.272490916969058521e-18
6.950000000000000000e+02,3.740716368383631652e-12,3.635605510343888332e-13,5.556624867685305118e-17,3.274566978114289687e-18
6.960000000000000000e+02,3.720920363613504324e-12,3.635605510343888332e-13,5.560324363034861153e-17,3.276643039259520853e-18
6.970000000000000000e+02,3.703184349187476464e-12,3.635605510343888332e-13,5.560786799953555041e-17,3.276643039259520853e-18
6.980000000000000000e+02,3.687558568772477131e-12,3.635520924003171501e-13,5.565719460419630164e-17,3.276643039259520853e-18
6.990000000000000000e+02,3.674243997036224174e-12,3.635690096684604658e-13,5.573118451118740999e-17,3.277681069832136629e-18
7.000000000000000000e+02,3.662085029639343596e-12,3.635943855706754645e-13,5.576817946468295801e-17,3.288061375558291689e-18
7.010000000000000000e+02,3.647665097230646509e-12,3.635690096684604658e-13,5.586683267400444814e-17,3.296365620139216353e-18
7.020000000000000000e+02,3.631963951315253589e-12,3.635774683025321489e-13,5.591615927866517472e-17,3.296365620139216353e-18
7.030000000000000000e+02,3.616011587065214165e-12,3.635605510343888332e-13,5.607647074381258232e-17,3.305707895292756408e-18
7.040000000000000000e+02,3.599782882647063709e-12,3.635774683025321489e-13,5.607647074381258232e-17,3.305707895292756408e-18
7.050000000000000000e+02,3.586091483408841199e-12,3.635774683025321489e-13,5.608263656939517160e-17,3.306745925865371798e-18
7.060000000000000000e+02,3.575113242184798338e-12,3.635605510343888332e-13,5.620595308104703119e-17,3.306745925865371798e-18
7.070000000000000000e+02,3.565089630632411221e-12,3.635605510343888332e-13,5.625527968570777010e-17,3.315050170446296462e-18
7.080000000000000000e+02,3.555467968415458589e-12,3.635774683025321489e-13,5.634776706944665862e-17,3.316088201018911853e-18
7.090000000000000000e+02,3.545017285694172860e-12,3.635605510343888332e-13,5.634776706944665862e-17,3.324392445599836517e-18
7.100000000000000000e+02,3.535320257976826237e-12,3.635690096684604658e-13,5.650191270901147694e-17,3.332696690180761566e-18
7.110000000000000000e+02,3.527482245935862041e-12,3.636028442047471476e-13,5.666222417415887222e-17,3.336848812471223513e-18
7.120000000000000000e+02,3.520598863566553589e-12,3.635774683025321489e-13,5.668688747648924167e-17,3.341000934761685845e-18
7.130000000000000000e+02,3.514167674199608680e-12,3.635943855706754645e-13,5.676704320906295164e-17,3.350343209915225900e-18
7.140000000000000000e+02,3.507183804496441707e-12,3.636028442047471476e-13,5.696434962770590725e-17,3.358647454496150564e-18
7.150000000000000000e+02,3.500576762295244286e-12,3.635943855706754645e-13,5.703217370911443865e-17,3.359685485068765954e-18
7.160000000000000000e+02,3.495049958933026062e-12,3.635943855706754645e-13,5.704450536027961722e-17,3.359685485068765954e-18
7.170000000000000000e+02,3.490050714073564970e-12,3.635859269366038319e-13,5.706916866260998667e-17,3.359685485068765954e-18
7.180000000000000000e+02,3.485403174882608498e-12,3.635774683025321489e-13,5.718631934867924465e-17,3.359685485068765954e-18
7.190000000000000000e+02,3.480504417357005926e-12,3.635774683025321489e-13,5.738362576732220027e-17,3.359685485068765954e-18
7.200000000000000000e+02,3.479147838349916101e-12,3.635859269366038319e-13,5.748844480222627968e-17,3.367989729649690619e-18
7.210000000000000000e+02,3.820101362131858814e-12,3.772043277919903056e-13,5.758605895854277303e-17,3.372434875096789902e-18
7.220000000000000000e+02,3.799476336857398792e-12,3.771789518897753068e-13,5.766987565005615116e-17,3.375548966814636844e-18
7.230000000000000000e+02,3.773676213889224763e-12,3.771874105238469394e-13,5.779319216170798609e-17,3.378663058532483400e-18
7.240000000000000000e+02,3.763376262168727421e-12,3.772043277919903056e-13,5.798895712395530363e-17,3.380739119677714951e-18
7.250000000000000000e+02,3.769254771199449861e-12,3.771958691579186225e-13,5.804599101059429455e-17,3.385410257254484786e-18
7.260000000000000000e+02,3.787216882126660098e-12,3.771874105238469394e-13,5.819705373736779974e-17,3.385929272540792289e-18
7.270000000000000000e+02,3.796285864007390665e-12,3.771958691579186225e-13,5.826179490598503033e-17,3.392157455976485787e-18
7.280000000000000000e+02,3.814398705935388078e-12,3.772212450601336212e-13,5.840977471996724705e-17,3.398385639412179285e-18
7.290000000000000000e+02,3.823543053316513040e-12,3.772127864260619381e-13,5.855852526214729512e-17,3.400461700557410066e-18
7.300000000000000000e+02,3.835802508047251734e-12,3.772043277919903056e-13,5.874350002962507218e-17,3.404613822847872783e-18
7.310000000000000000e+02,3.851704628630362504e-12,3.771958691579186225e-13,5.895622101222450716e-17,3.404613822847872783e-18
7.320000000000000000e+02,3.860597757676840559e-12,3.771958691579186225e-13,5.899321596572006750e-17,3.412918067428797062e-18
7.330000000000000000e+02,3.872455263072145171e-12,3.771874105238469394e-13,5.909186917504154531e-17,3.412918067428797062e-18
7.340000000000000000e+02,3.890191277498173838e-12,3.771874105238469394e-13,5.920285403552821401e-17,3.419665266150798448e-18
7.350000000000000000e+02,3.901169518722216699e-12,3.771874105238469394e-13,5.932617054718006127e-17,3.423817388441260395e-18
7.360000000000000000e+02,3.910087769602159283e-12,3.772043277919903056e-13,5.942482375650153908e-17,3.427969510731722727e-18
7.370000000000000000e+02,3.923678681506523677e-12,3.771789518897753068e-13,5.949264783791005815e-17,3.427969510731722727e-18
7.380000000000000000e+02,3.942319081937278625e-12,3.771789518897753068e-13,5.956663774490116651e-17,3.427969510731722727e-18
7.390000000000000000e+02,3.955030729670380459e-12,3.771958691579186225e-13,5.964062765189228719e-17,3.432121633022184674e-18
7.400000000000000000e+02,3.963672640382213223e-12,3.772212450601336212e-13,5.966529095422264432e-17,3.441463908175724728e-18
7.410000000000000000e+02,3.975304049276336265e-12,3.771958691579186225e-13,5.971461755888338322e-17,3.445616030466187446e-18
7.420000000000000000e+02,3.992889332701576142e-12,3.772297036942053043e-13,6.003524048917821075e-17,3.449768152756649778e-18
7.430000000000000000e+02,4.009997301290988350e-12,3.772127864260619381e-13,6.013389369849967624e-17,3.453920275047111725e-18
7.440000000000000000e+02,4.022332121522121439e-12,3.772297036942053043e-13,6.020788360549079692e-17,3.455996336192342891e-18
7.450000000000000000e+02,4.031576956237104518e-12,3.772043277919903056e-13,6.026954186131671439e-17,3.458072397337574442e-18
7.460000000000000000e+02,4.040444963450118852e-12,3.772043277919903056e-13,6.046993119275097081e-17,3.458331904980728001e-18
7.470000000000000000e+02,4.055367332528108137e-12,3.771958691579186225e-13,6.066723761139393875e-17,3.458331904980728001e-18
7.480000000000000000e+02,4.074359438627368109e-12,3.771789518897753068e-13,6.071656421605467766e-17,3.458331904980728001e-18
7.490000000000000000e+02,4.091040336047881705e-12,3.771789518897753068e-13,6.082754907654134635e-17,3.458331904980728001e-18
7.500000000000000000e+02,4.103651496447124615e-12,3.772212450601336212e-13,6.103718714634948053e-17,3.458331904980728001e-18
7.510000000000000000e+02,4.113825839000299312e-12,3.772297036942053043e-13,6.112350870450577978e-17,3.458331904980728001e-18
7.520000000000000000e+02,4.123372135716858356e-12,3.772043277919903056e-13,6.122216191382725759e-17,3.466636149561652665e-18
7.530000000000000000e+02,4.137565971624373873e-12,3.772043277919903056e-13,6.132081512314874772e-17,3.470788271852114997e-18
7.540000000000000000e+02,4.154121259877564016e-12,3.772043277919903056e-13,6.141946833247022553e-17,3.479092516433039661e-18
7.550000000000000000e+02,4.170777035464613083e-12,3.772127864260619381e-13,6.164143805344355060e-17,3.481168577578270442e-18
7.560000000000000000e+02,4.185548673541815194e-12,3.772212450601336212e-13,6.175242291393021930e-17,3.481687592864578330e-18
7.570000000000000000e+02,4.199114463612715058e-12,3.772127864260619381e-13,6.204838254189466505e-17,3.481687592864578330e-18
