time_s,step_s,temperature_min_C,temperature_max_C,moisture_min,moisture_max,surface_temperature_C,surface_moisture,mean_temperature_C,mean_moisture,surface_heat_flux,surface_moisture_flux,cumulative_moisture_flux
1.200316668393337977e+03,4.975486638386428240e-02,2.976397342085967779e+01,3.243551630235320715e+01,1.754768834579053527e+00,2.549999743857532586e+00,3.243551630235320715e+01,1.754768834579053527e+00,3.104617988009587037e+01,2.362615655269181048e+00,-1.361953426224703207e+02,1.380685800989669400e-06,1.873843447449629902e-03
1.200366423259721842e+03,4.975486638386428240e-02,2.976414307627610256e+01,3.243576552942187163e+01,1.754757960766512248e+00,2.549999743684828513e+00,3.243576552942187163e+01,1.754757960766512248e+00,3.104639199913594538e+01,2.362608785707562831e+00,-1.361943362067240173e+02,1.380676902920170891e-06,1.873912143065814334e-03
1.200416178126105706e+03,4.975486638386428240e-02,2.976431273832169211e+01,3.243601458476201316e+01,1.754747087180758003e+00,2.549999743512021411e+00,3.243601458476201316e+01,1.754747087180758003e+00,3.104660411605843606e+01,2.362601916190215867e+00,-1.361933340841906386e+02,1.380668005032101970e-06,1.873980838239281072e-03
1.200489598860240449e+03,7.342073413474281551e-02,2.976456311211065042e+01,3.243638181159754197e+01,1.754731042012773745e+00,2.549999743256830875e+00,3.243638181159754197e+01,1.754731042012773745e+00,3.104691712240979840e+01,2.362591779272564363e+00,-1.361918625903866769e+02,1.380654875214777983e-06,1.874082207415803938e-03
1.200563019594375191e+03,7.342073413474281551e-02,2.976481350033499496e+01,3.243674871722136288e+01,1.754714997379226649e+00,2.549999743001416075e+00,3.243674871722136288e+01,1.754714997379226649e+00,3.104723012422294914e+01,2.362581642451309971e+00,-1.361903991268752350e+02,1.380641745825003828e-06,1.874183575628341619e-03
1.200636440328509934e+03,7.342073413474281551e-02,2.976506390299477189e+01,3.243711532494250349e+01,1.754698953298136299e+00,2.549999742745776565e+00,3.243711532494250349e+01,1.754698953298136299e+00,3.104754312153675855e+01,2.362571505726451804e+00,-1.361889431109309783e+02,1.380628616877194948e-06,1.874284942876925991e-03
1.200709861062644677e+03,7.342073413474281551e-02,2.976531432009002742e+01,3.243748165348259960e+01,1.754682909784026412e+00,2.549999742489912347e+00,3.243748165348259960e+01,1.754682909784026412e+00,3.104785611438714099e+01,2.362561369097984976e+00,-1.361874940745126423e+02,1.380615488382970517e-06,1.874386309161589796e-03
1.200816836817410831e+03,1.069757547661538410e-01,2.976567920958911628e+01,3.243801493553721116e+01,1.754659535042712326e+00,2.549999742116709101e+00,3.243801493553721116e+01,1.754659535042712326e+00,3.104831214448942589e+01,2.362546599961904636e+00,-1.361853944773978071e+02,1.380596360686899984e-06,1.874534000522392642e-03
1.200923812572176985e+03,1.069757547661538410e-01,2.976604412973371794e+01,3.243854769850425157e+01,1.754636161562427299e+00,2.549999741743028014e+00,3.243854769850425157e+01,1.754636161562427299e+00,3.104876816528424754e+01,2.362531831030439289e+00,-1.361833078574722435e+02,1.380577233999653104e-06,1.874681689837049466e-03
1.201030788326943139e+03,1.069757547661538410e-01,2.976640908052392476e+01,3.243907997563714929e+01,1.754612789369239811e+00,2.549999741368868644e+00,3.243907997563714929e+01,1.754612789369239811e+00,3.104922417686136171e+01,2.362517062303577386e+00,-1.361812333834002686e+02,1.380558108342084038e-06,1.874829377105669556e-03
1.201137764081709292e+03,1.069757547661538410e-01,2.976677406195982911e+01,3.243961179525241789e+01,1.754589418485425378e+00,2.549999740994229658e+00,3.243961179525241789e+01,1.754589418485425378e+00,3.104968017930483626e+01,2.362502293781307827e+00,-1.361791703472690074e+02,1.380538983732013512e-06,1.874977062328363718e-03
1.201244739836475446e+03,1.069757547661538410e-01,2.976713907404149850e+01,3.244014318154670917e+01,1.754566048930090272e+00,2.549999740619111055e+00,3.244014318154670917e+01,1.754566048930090272e+00,3.105013617269385051e+01,2.362487525463619953e+00,-1.361771181441621934e+02,1.380519860184726237e-06,1.875124745505245142e-03
1.201415602240295129e+03,1.708624038196830952e-01,2.976772213738711415e+01,3.244099106775838237e+01,1.754528725713230708e+00,2.549999740018972894e+00,3.244099106775838237e+01,1.754528725713230708e+00,3.105086446984399728e+01,2.362463937830364458e+00,-1.361738615412713500e+02,1.380489318161623161e-06,1.875360621837796060e-03
1.201586464644114812e+03,1.708624038196830952e-01,2.976830527891257105e+01,3.244183797275445613e+01,1.754491405984154095e+00,2.549999739417608158e+00,3.244183797275445613e+01,1.754491405984154095e+00,3.105159274437080796e+01,2.362440350718934212e+00,-1.361706294687705281e+02,1.380458778928746774e-06,1.875596492952101221e-03
1.201757327047934496e+03,1.708624038196830952e-01,2.976888849861799713e+01,3.244268395615507927e+01,1.754454089790589366e+00,2.549999738815013739e+00,3.244268395615507927e+01,1.754454089790589366e+00,3.105232099653941802e+01,2.362416764129280367e+00,-1.361674204361561351e+02,1.380428242524279840e-06,1.875832358848640710e-03
1.201928189451754179e+03,1.708624038196830952e-01,2.976947179650345277e+01,3.244352906912864398e+01,1.754416777173678499e+00,2.549999738211187861e+00,3.244352906912864398e+01,1.754416777173678499e+00,3.105304922659848899e+01,2.362393178061354071e+00,-1.361642331642180181e+02,1.380397708981135730e-06,1.876068219527900682e-03
1.202099051855573862e+03,1.708624038196830952e-01,2.977005517256892375e+01,3.244437335596951755e+01,1.754379468169193768e+00,2.549999737606128747e+00,3.244437335596951755e+01,1.754379468169193768e+00,3.105377743478241825e+01,2.362369592515107364e+00,-1.361610665455971798e+02,1.380367178327932722e-06,1.876304074990372715e-03
1.202333781795098730e+03,2.347299395248683140e-01,2.977085673924750253e+01,3.244553195621761432e+01,1.754328219187430760e+00,2.549999736772885495e+00,3.244553195621761432e+01,1.754328219187430760e+00,3.105477780838110036e+01,2.362337191656895374e+00,-1.361567481830450106e+02,1.380325240222764177e-06,1.876628083572491135e-03
1.202568511734623598e+03,2.347299395248683140e-01,2.977165845347564854e+01,3.244668915576575330e+01,1.754276977152376515e+00,2.549999735937305001e+00,3.244668915576575330e+01,1.754276977152376515e+00,3.105577814165342687e+01,2.362304791783031099e+00,-1.361524648379916016e+02,1.380283307674962705e-06,1.876952082311131960e-03
1.202803241674148467e+03,2.347299395248683140e-01,2.977246031525268322e+01,3.244784502854495400e+01,1.754225742124620790e+00,2.549999735099380604e+00,3.244784502854495400e+01,1.754225742124620790e+00,3.105677843510740388e+01,2.362272392893383977e+00,-1.361482146621616778e+02,1.380241380732999978e-06,1.877276071207605338e-03
1.203037971613673335e+03,2.347299395248683140e-01,2.977326232457768285e+01,3.244899963932147102e+01,1.754174514157468945e+00,2.549999734259106976e+00,3.244899963932147102e+01,1.754174514157468945e+00,3.105777868922278984e+01,2.362239994987821223e+00,-1.361439960363988178e+02,1.380199459439520295e-06,1.877600050263232264e-03
1.203272701553198203e+03,2.347299395248683140e-01,2.977406448144946083e+01,3.245015304526529576e+01,1.754123293298167852e+00,2.549999733416478342e+00,3.245015304526529576e+01,1.754123293298167852e+00,3.105877890445446354e+01,2.362207598066210057e+00,-1.361398075314534424e+02,1.380157543832321440e-06,1.877924019479343268e-03
1.203592043678116170e+03,3.193421249179664301e-01,2.977515602558722563e+01,3.245172037101959006e+01,1.754053620543629899e+00,2.549999732266319707e+00,3.245172037101959006e+01,1.754053620543629899e+00,3.106013960170898258e+01,2.362163524732335151e+00,-1.361341553107124014e+02,1.380100528260191514e-06,1.878364752818092575e-03
1.203911385803034136e+03,3.193421249179664301e-01,2.977624784280762071e+01,3.245328567244115447e+01,1.753983961115828771e+00,2.549999731111777468e+00,3.245328567244115447e+01,1.753983961115828771e+00,3.106150022882423656e+01,2.362119453219038157e+00,-1.361285536982896076e+02,1.380043523349450784e-06,1.878805467951068404e-03
1.204230727927952103e+03,3.193421249179664301e-01,2.977733993310546623e+01,3.245484904754653144e+01,1.753914315096774423e+00,2.549999729952837413e+00,3.245484904754653144e+01,1.753914315096774423e+00,3.106286078677214491e+01,2.362075383525976235e+00,-1.361230002437716564e+02,1.379986529165707669e-06,1.879246164881685994e-03
1.204550070052870069e+03,3.193421249179664301e-01,2.977843229647476164e+01,3.245641058327362316e+01,1.753844682559440704e+00,2.549999728789485332e+00,3.245641058327362316e+01,1.753844682559440704e+00,3.106422127647385167e+01,2.362031315652806551e+00,-1.361174927737106941e+02,1.379929545767340951e-06,1.879686843613380528e-03
1.204869412177788035e+03,3.193421249179664301e-01,2.977952493290866087e+01,3.245797035727720470e+01,1.753775063569189108e+00,2.549999727621706569e+00,3.245797035727720470e+01,1.753775063569189108e+00,3.106558169880524289e+01,2.361987249599184047e+00,-1.361120293467376428e+02,1.379872573206640090e-06,1.880127504149604542e-03
1.205287228748840334e+03,4.178165710522989684e-01,2.978095491426813979e+01,3.246000856858091055e+01,1.753683996962240199e+00,2.549999726087115004e+00,3.246000856858091055e+01,1.753683996962240199e+00,3.106736152960030850e+01,2.361929597793426705e+00,-1.361049448041054575e+02,1.379798048654796723e-06,1.880704022207183978e-03
1.205705045319892633e+03,4.178165710522989684e-01,2.978238536303334172e+01,3.246204402203781569e+01,1.753592953763377205e+00,2.549999724544888657e+00,3.246204402203781569e+01,1.753592953763377205e+00,3.106914124827208923e+01,2.361871949101036705e+00,-1.360979292076432898e+02,1.379723542829422239e-06,1.881280509131079892e-03
1.206122861890944932e+03,4.178165710522989684e-01,2.978381627918249563e+01,3.246407684090509349e+01,1.753501934076988844e+00,2.549999722994994222e+00,3.246407684090509349e+01,1.753501934076988844e+00,3.107092085650228341e+01,2.361814303521230674e+00,-1.360909794759217846e+02,1.379649055814027100e-06,1.881856964929134101e-03
1.206540678461997231e+03,4.178165710522989684e-01,2.978524766269141466e+01,3.246610713573696927e+01,1.753410937996753738e+00,2.549999721437399725e+00,3.246610713573696927e+01,1.753410937996753738e+00,3.107270035588977208e+01,2.361756661053222572e+00,-1.360840928450853653e+02,1.379574587683554875e-06,1.882433389609221601e-03
1.206958495033049530e+03,4.178165710522989684e-01,2.978667951353351739e+01,3.246813500629919247e+01,1.753319965607196051e+00,2.549999719872071857e+00,3.246813500629919247e+01,1.753319965607196051e+00,3.107447974795887902e+01,2.361699021696220591e+00,-1.360772668209904168e+02,1.379500138505624415e-06,1.883009783179247307e-03
1.207490056563521875e+03,5.315615304723451118e-01,2.978850184201199269e+01,3.247071157531196661e+01,1.753204261567253397e+00,2.549999717869374294e+00,3.247071157531196661e+01,1.753204261567253397e+00,3.107674340283271164e+01,2.361625695292529858e+00,-1.360686665563706583e+02,1.379405449027548526e-06,1.883743047216150483e-03
1.208021618093994221e+03,5.315615304723451118e-01,2.979032492679715816e+01,3.247328453411214610e+01,1.753088596137992061e+00,2.549999715854037952e+00,3.247328453411214610e+01,1.753088596137992061e+00,3.107900688921314014e+01,2.361552373921347758e+00,-1.360601565470657874e+02,1.379310790438017719e-06,1.884476260927974486e-03
1.208553179624466566e+03,5.315615304723451118e-01,2.979214876781770371e+01,3.247585403320162101e+01,1.752972969446197959e+00,2.549999713825994441e+00,3.247585403320162101e+01,1.752972969446197959e+00,3.108127020981413580e+01,2.361479057581028496e+00,-1.360517330305283394e+02,1.379216162838460377e-06,1.885209424331166011e-03
1.209084741154938911e+03,5.315615304723451118e-01,2.979397336499623705e+01,3.247842020885227043e+01,1.752857381606172993e+00,2.549999711785174483e+00,3.247842020885227043e+01,1.752857381606172993e+00,3.108353336722268168e+01,2.361405746269923167e+00,-1.360433925999616918e+02,1.379121566320318579e-06,1.885942537442222931e-03
1.209616302685411256e+03,5.315615304723451118e-01,2.979579871824932624e+01,3.248098318509833859e+01,1.752741832721395943e+00,2.549999709731509245e+00,3.248098318509833859e+01,1.752741832721395943e+00,3.108579636391067069e+01,2.361332439986376652e+00,-1.360351321545095971e+02,1.379027000966374970e-06,1.886675600277689302e-03
1.210277045194323819e+03,6.607425089125626982e-01,2.979806872580418187e+01,3.248416473016308004e+01,1.752598257399084813e+00,2.549999707160746976e+00,3.248416473016308004e+01,1.752598257399084813e+00,3.108860909737001066e+01,2.361241325692563731e+00,-1.360249714913269372e+02,1.378909497738490419e-06,1.887586743215815838e-03
1.210937787703236381e+03,6.607425089125626982e-01,2.980033990124906040e+01,3.248734170445061409e+01,1.752454742574117930e+00,2.549999704569894998e+00,3.248734170445061409e+01,1.752454742574117930e+00,3.109142159049065057e+01,2.361150219161090469e+00,-1.360149250975744906e+02,1.378792042908481345e-06,1.888497808530547250e-03
1.211598530212148944e+03,6.607425089125626982e-01,2.980261224438559609e+01,3.249051428730750501e+01,1.752311288392316202e+00,2.549999701958819642e+00,3.249051428730750501e+01,1.752311288392316202e+00,3.109423384740651741e+01,2.361059120388755428e+00,-1.360049884895879302e+02,1.378674636593004304e-06,1.889408796253901329e-03
1.212259272721061507e+03,6.607425089125626982e-01,2.980488575500168125e+01,3.249368264243169335e+01,1.752167894985121377e+00,2.549999699327384572e+00,3.249368264243169335e+01,1.752167894985121377e+00,3.109704587206676862e+01,2.360968029372349175e+00,-1.359951575749191193e+02,1.378557278897212718e-06,1.890319706417968940e-03
1.212920015229974069e+03,6.607425089125626982e-01,2.980716043287166528e+01,3.249684691991254937e+01,1.752024562471357072e+00,2.549999696675453453e+00,3.249684691991254937e+01,1.752024562471357072e+00,3.109985766825202091e+01,2.360876946108655616e+00,-1.359854286013334104e+02,1.378439969916165706e-06,1.891230539054907086e-03
1.213741007668960265e+03,8.209924389861953387e-01,2.980998841439894420e+01,3.250077315570435843e+01,1.751846552510401223e+00,2.549999693351587826e+00,3.250077315570435843e+01,1.751846552510401223e+00,3.110335109670917575e+01,2.360763783210479971e+00,-1.359734769126317815e+02,1.378294277977645103e-06,1.892362168036654767e-03
1.214562000107946460e+03,8.209924389861953387e-01,2.981281819717068515e+01,3.250469355121443726e+01,1.751668636912492527e+00,2.549999689995602115e+00,3.250469355121443726e+01,1.751668636912492527e+00,3.110684418466765067e+01,2.360650632270405502e+00,-1.359616712309733657e+02,1.378148661529562036e-06,1.893493677437401530e-03
1.215382992546932655e+03,8.209924389861953387e-01,2.981564978066946736e+01,3.250860832797919642e+01,1.751490815842835280e+00,2.549999686607230753e+00,3.250860832797919642e+01,1.751490815842835280e+00,3.111033693847508275e+01,2.360537493282227839e+00,-1.359500060179479703e+02,1.378003120704080540e-06,1.894625067319179569e-03
1.216203984985918851e+03,8.209924389861953387e-01,2.981848316434780344e+01,3.251251768907827255e+01,1.751313089448803151e+00,2.549999683186204624e+00,3.251251768907827255e+01,1.751313089448803151e+00,3.111382936420063317e+01,2.360424366239733729e+00,-1.359384761965646362e+02,1.377857655619098705e-06,1.895756337744123861e-03
1.217024977424905046e+03,8.209924389861953387e-01,2.982131834762875400e+01,3.251642182144903614e+01,1.751135457862014189e+00,2.549999679732253721e+00,3.251642182144903614e+01,1.751135457862014189e+00,3.111732146765849905e+01,2.360311251136700150e+00,-1.359270770933891299e+02,1.377712266379911622e-06,1.896887488774460888e-03
1.217845969863891241e+03,8.209924389861953387e-01,2.982415532990660623e+01,3.252032089793270586e+01,1.750957921200173129e+00,2.549999676245106262e+00,3.252032089793270586e+01,1.750957921200173129e+00,3.112081325442946067e+01,2.360198147966895643e+00,-1.359158043873909776e+02,1.377566953080682884e-06,1.898018520472498881e-03
1.219053200307363340e+03,1.207230443472099068e+00,2.982833024404816769e+01,3.252604545603624331e+01,1.750697034593763801e+00,2.549999671056549566e+00,3.252604545603624331e+01,1.750697034593763801e+00,3.112594719728057413e+01,2.360031856781673820e+00,-1.358994496313670197e+02,1.377353414873781538e-06,1.899681432324717327e-03
1.220260430750835440e+03,1.207230443472099068e+00,2.983250904453765529e+01,3.253175989486544495e+01,1.750436353754870167e+00,2.549999665794743464e+00,3.253175989486544495e+01,1.750436353754870167e+00,3.113108048323728028e+01,2.359865591365500226e+00,-1.358833478572016418e+02,1.377140041280892853e-06,1.901344086486453323e-03
1.221467661194307539e+03,1.207230443472099068e+00,2.983669172912918910e+01,3.253746463901205743e+01,1.750175878931411466e+00,2.549999660458801554e+00,3.253746463901205743e+01,1.750175878931411466e+00,3.113621312776285066e+01,2.359699351698489433e+00,-1.358674884501008080e+02,1.376926832500351922e-06,1.903006483156557136e-03
